Date,Time,"Nitrogen dioxide",Status
2024-10-21,04:00:00,0.18312,P ugm-3
2024-10-21,05:00:00,1.21013,P ugm-3
2024-10-21,06:00:00,5.53669,P ugm-3
2024-10-21,07:00:00,8.74873,P ugm-3
2024-10-21,08:00:00,16.42694,P ugm-3
2024-10-21,09:00:00,6.93998,P ugm-3
2024-10-21,10:00:00,4.56227,P ugm-3
2024-10-21,11:00:00,5.96318,P ugm-3
2024-10-21,12:00:00,6.7473,P ugm-3
2024-10-21,13:00:00,5.64188,P ugm-3
2024-10-21,14:00:00,7.38225,P ugm-3
2024-10-21,15:00:00,8.3538,P ugm-3
2024-10-21,16:00:00,7.92205,P ugm-3
2024-10-21,17:00:00,9.48218,P ugm-3
2024-10-21,18:00:00,10.48098,P ugm-3
2024-10-21,19:00:00,12.60481,P ugm-3
2024-10-21,20:00:00,6.6512,P ugm-3
2024-10-21,21:00:00,3.84938,P ugm-3
2024-10-21,22:00:00,3.67057,P ugm-3
2024-10-21,23:00:00,3.58116,P ugm-3
2024-10-21,24:00:00,1.21874,P ugm-3
2024-10-22,01:00:00,1.7595,P ugm-3
2024-10-22,02:00:00,1.16471,P ugm-3
2024-10-22,03:00:00,1.22161,P ugm-3
2024-10-22,04:00:00,3.05857,P ugm-3
2024-10-22,05:00:00,4.62825,P ugm-3
2024-10-22,06:00:00,28.69802,P ugm-3
2024-10-22,07:00:00,11.63278,P ugm-3
2024-10-22,08:00:00,23.20388,P ugm-3
2024-10-22,09:00:00,15.3,P ugm-3
2024-10-22,10:00:00,9.70259,P ugm-3
2024-10-22,11:00:00,11.97034,P ugm-3
2024-10-22,12:00:00,12.65645,P ugm-3
2024-10-22,13:00:00,9.4903,P ugm-3
2024-10-22,14:00:00,11.01935,P ugm-3
2024-10-22,15:00:00,6.17929,P ugm-3
2024-10-22,16:00:00,16.05353,P ugm-3
2024-10-22,17:00:00,21.19337,P ugm-3
2024-10-22,18:00:00,54.67694,P ugm-3
2024-10-22,19:00:00,36.35041,P ugm-3
2024-10-22,20:00:00,31.62797,P ugm-3
2024-10-22,21:00:00,35.06521,P ugm-3
2024-10-22,22:00:00,23.03845,P ugm-3
2024-10-22,23:00:00,10.01528,P ugm-3
2024-10-22,24:00:00,4.54745,P ugm-3
2024-10-23,01:00:00,4.94573,P ugm-3
2024-10-23,02:00:00,6.43811,P ugm-3
2024-10-23,03:00:00,3.80157,P ugm-3
2024-10-23,04:00:00,4.49629,P ugm-3
2024-10-23,05:00:00,4.64259,P ugm-3
2024-10-23,06:00:00,8.26343,P ugm-3
2024-10-23,07:00:00,22.05352,P ugm-3
2024-10-23,08:00:00,22.21847,P ugm-3
2024-10-23,09:00:00,21.52519,P ugm-3
2024-10-23,10:00:00,16.26247,P ugm-3
2024-10-23,11:00:00,13.26032,P ugm-3
2024-10-23,12:00:00,12.20701,P ugm-3
2024-10-23,13:00:00,12.11186,P ugm-3
2024-10-23,14:00:00,10.44608,P ugm-3
2024-10-23,15:00:00,14.97201,P ugm-3
2024-10-23,16:00:00,17.5338,P ugm-3
2024-10-23,17:00:00,25.20245,P ugm-3
2024-10-23,18:00:00,22.89741,P ugm-3
2024-10-23,19:00:00,25.93972,P ugm-3
2024-10-23,20:00:00,26.53546,P ugm-3
2024-10-23,21:00:00,19.25075,P ugm-3
2024-10-23,22:00:00,22.88019,P ugm-3
2024-10-23,23:00:00,24.37529,P ugm-3
2024-10-23,24:00:00,9.34352,P ugm-3
2024-10-24,01:00:00,4.41341,P ugm-3
2024-10-24,02:00:00,1.42991,P ugm-3
2024-10-24,03:00:00,1.51996,P ugm-3
2024-10-24,04:00:00,2.21468,P ugm-3
2024-10-24,05:00:00,2.4064,P ugm-3
2024-10-24,06:00:00,8.14103,P ugm-3
2024-10-24,07:00:00,14.05592,P ugm-3
2024-10-24,08:00:00,21.99997,P ugm-3
2024-10-24,09:00:00,39.20864,P ugm-3
2024-10-24,10:00:00,24.36477,P ugm-3
2024-10-24,11:00:00,29.90289,P ugm-3
2024-10-24,12:00:00,28.55219,P ugm-3
2024-10-24,13:00:00,30.63156,P ugm-3
2024-10-24,14:00:00,28.67268,P ugm-3
2024-10-24,15:00:00,26.6483,P ugm-3
2024-10-24,16:00:00,27.24356,P ugm-3
2024-10-24,17:00:00,32.01238,P ugm-3
2024-10-24,18:00:00,39.33773,P ugm-3
2024-10-24,19:00:00,32.80703,P ugm-3
2024-10-24,20:00:00,27.22205,P ugm-3
2024-10-24,21:00:00,25.77763,P ugm-3
2024-10-24,22:00:00,28.64829,P ugm-3
2024-10-24,23:00:00,18.87494,P ugm-3
2024-10-24,24:00:00,14.95814,P ugm-3
2024-10-25,01:00:00,13.08724,P ugm-3
2024-10-25,02:00:00,20.62886,P ugm-3
2024-10-25,03:00:00,14.88164,P ugm-3
2024-10-25,04:00:00,34.15056,P ugm-3
2024-10-25,05:00:00,26.99542,P ugm-3
2024-10-25,06:00:00,26.56749,P ugm-3
2024-10-25,07:00:00,25.78289,P ugm-3
2024-10-25,08:00:00,22.90793,P ugm-3
2024-10-25,09:00:00,22.75253,P ugm-3
2024-10-25,10:00:00,18.00284,P ugm-3
2024-10-25,11:00:00,19.5338,P ugm-3
2024-10-25,12:00:00,21.80776,P ugm-3
2024-10-25,13:00:00,24.72145,P ugm-3
2024-10-25,14:00:00,17.17043,P ugm-3
2024-10-25,15:00:00,13.41906,P ugm-3
2024-10-25,16:00:00,18.4255,P ugm-3
2024-10-25,17:00:00,21.02746,P ugm-3
2024-10-25,18:00:00,17.98802,P ugm-3
2024-10-25,19:00:00,14.81901,P ugm-3
2024-10-25,20:00:00,12.26869,P ugm-3
2024-10-25,21:00:00,9.90914,P ugm-3
2024-10-25,22:00:00,14.51731,P ugm-3
2024-10-25,23:00:00,12.91942,P ugm-3
2024-10-25,24:00:00,9.83503,P ugm-3
2024-10-26,01:00:00,12.7041,P ugm-3
2024-10-26,02:00:00,12.50138,P ugm-3
2024-10-26,03:00:00,10.51779,P ugm-3
2024-10-26,04:00:00,17.54145,P ugm-3
2024-10-26,05:00:00,20.76353,P ugm-3
2024-10-26,06:00:00,13.49173,P ugm-3
2024-10-26,07:00:00,14.20892,P ugm-3
2024-10-26,08:00:00,16.57946,P ugm-3
2024-10-26,09:00:00,17.02555,P ugm-3
2024-10-26,10:00:00,9.0925,P ugm-3
2024-10-26,11:00:00,10.05162,P ugm-3
2024-10-26,12:00:00,10.43795,P ugm-3
2024-10-26,13:00:00,5.20009,P ugm-3
2024-10-26,14:00:00,4.4939,P ugm-3
2024-10-26,15:00:00,6.46329,P ugm-3
2024-10-26,16:00:00,7.99616,P ugm-3
2024-10-26,17:00:00,10.21801,P ugm-3
2024-10-26,18:00:00,41.59927,P ugm-3
2024-10-26,19:00:00,23.05375,P ugm-3
2024-10-26,20:00:00,27.6581,P ugm-3
2024-10-26,21:00:00,22.70233,P ugm-3
2024-10-26,22:00:00,32.97724,P ugm-3
2024-10-26,23:00:00,45.24162,P ugm-3
2024-10-26,24:00:00,14.60337,P ugm-3
2024-10-27,01:00:00,10.84388,P ugm-3
2024-10-27,02:00:00,13.63039,P ugm-3
2024-10-27,03:00:00,31.77141,P ugm-3
2024-10-27,04:00:00,25.17041,P ugm-3
2024-10-27,05:00:00,21.41761,P ugm-3
2024-10-27,06:00:00,20.27202,P ugm-3
2024-10-27,07:00:00,10.56943,P ugm-3
2024-10-27,08:00:00,8.9854,P ugm-3
2024-10-27,09:00:00,7.89528,P ugm-3
2024-10-27,10:00:00,7.82595,P ugm-3
2024-10-27,11:00:00,4.69041,P ugm-3
2024-10-27,12:00:00,5.18335,P ugm-3
2024-10-27,13:00:00,8.00047,P ugm-3
2024-10-27,14:00:00,7.40807,P ugm-3
2024-10-27,15:00:00,9.55007,P ugm-3
2024-10-27,16:00:00,14.19936,P ugm-3
2024-10-27,17:00:00,25.77715,P ugm-3
2024-10-27,18:00:00,42.33271,P ugm-3
2024-10-27,19:00:00,35.72885,P ugm-3
2024-10-27,20:00:00,28.55888,P ugm-3
2024-10-27,21:00:00,34.89739,P ugm-3
2024-10-27,22:00:00,33.36978,P ugm-3
2024-10-27,23:00:00,19.85797,P ugm-3
2024-10-27,24:00:00,6.21371,P ugm-3
2024-10-28,01:00:00,4.28272,P ugm-3
2024-10-28,02:00:00,3.02303,P ugm-3
2024-10-28,03:00:00,1.32106,P ugm-3
2024-10-28,04:00:00,1.4076,P ugm-3
2024-10-28,05:00:00,1.65766,P ugm-3
2024-10-28,06:00:00,2.74013,P ugm-3
2024-10-28,07:00:00,8.01672,P ugm-3
2024-10-28,08:00:00,21.17903,P ugm-3
2024-10-28,09:00:00,30.70471,P ugm-3
2024-10-28,10:00:00,19.40279,P ugm-3
2024-10-28,11:00:00,19.98419,P ugm-3
2024-10-28,12:00:00,16.52352,P ugm-3
2024-10-28,13:00:00,20.77071,P ugm-3
2024-10-28,14:00:00,13.28566,P ugm-3
2024-10-28,15:00:00,23.02507,P ugm-3
2024-10-28,16:00:00,21.46447,P ugm-3
2024-10-28,17:00:00,24.20364,P ugm-3
2024-10-28,18:00:00,30.89405,P ugm-3
2024-10-28,19:00:00,29.79914,P ugm-3
2024-10-28,20:00:00,30.62152,P ugm-3
2024-10-28,21:00:00,33.22395,P ugm-3
2024-10-28,22:00:00,26.46709,P ugm-3
2024-10-28,23:00:00,28.85819,P ugm-3
2024-10-28,24:00:00,26.3925,P ugm-3
2024-10-29,01:00:00,12.78952,P ugm-3
2024-10-29,02:00:00,6.89456,P ugm-3
2024-10-29,03:00:00,5.62418,P ugm-3
2024-10-29,04:00:00,4.09992,P ugm-3
2024-10-29,05:00:00,4.44369,P ugm-3
2024-10-29,06:00:00,3.99139,P ugm-3
2024-10-29,07:00:00,6.81376,P ugm-3
2024-10-29,08:00:00,13.62417,P ugm-3
2024-10-29,09:00:00,21.40422,P ugm-3
2024-10-29,10:00:00,14.60768,P ugm-3
2024-10-29,11:00:00,16.90267,P ugm-3
2024-10-29,12:00:00,16.24764,P ugm-3
2024-10-29,13:00:00,16.09847,P ugm-3
2024-10-29,14:00:00,13.50225,P ugm-3
2024-10-29,15:00:00,12.43316,P ugm-3
2024-10-29,16:00:00,9.05903,P ugm-3
2024-10-29,17:00:00,15.09823,P ugm-3
2024-10-29,18:00:00,18.83621,P ugm-3
2024-10-29,19:00:00,26.69946,P ugm-3
2024-10-29,20:00:00,29.28277,P ugm-3
2024-10-29,21:00:00,30.39967,P ugm-3
2024-10-29,22:00:00,34.36237,P ugm-3
2024-10-29,23:00:00,26.58997,P ugm-3
2024-10-29,24:00:00,15.16708,P ugm-3
2024-10-30,01:00:00,6.81551,P ugm-3
2024-10-30,02:00:00,2.85536,P ugm-3
2024-10-30,03:00:00,6.65693,P ugm-3
2024-10-30,04:00:00,5.40186,P ugm-3
2024-10-30,05:00:00,3.33875,P ugm-3
2024-10-30,06:00:00,6.57996,P ugm-3
2024-10-30,07:00:00,17.52806,P ugm-3
2024-10-30,08:00:00,21.83167,P ugm-3
2024-10-30,09:00:00,19.90402,P ugm-3
2024-10-30,10:00:00,No data,P ugm-3
2024-10-30,11:00:00,28.33082,P ugm-3
2024-10-30,12:00:00,14.47141,P ugm-3
2024-10-30,13:00:00,24.45848,P ugm-3
2024-10-30,14:00:00,15.81207,P ugm-3
2024-10-30,15:00:00,12.14963,P ugm-3
2024-10-30,16:00:00,12.16207,P ugm-3
2024-10-30,17:00:00,13.87471,P ugm-3
2024-10-30,18:00:00,17.61221,P ugm-3
2024-10-30,19:00:00,19.07336,P ugm-3
2024-10-30,20:00:00,19.51324,P ugm-3
2024-10-30,21:00:00,8.25339,P ugm-3
2024-10-30,22:00:00,7.01935,P ugm-3
2024-10-30,23:00:00,13.47978,P ugm-3
2024-10-30,24:00:00,3.07339,P ugm-3
2024-10-31,01:00:00,2.18981,P ugm-3
2024-10-31,02:00:00,2.1267,P ugm-3
2024-10-31,03:00:00,1.59311,P ugm-3
2024-10-31,04:00:00,1.23882,P ugm-3
2024-10-31,05:00:00,1.18862,P ugm-3
2024-10-31,06:00:00,1.43581,P ugm-3
2024-10-31,07:00:00,3.91728,P ugm-3
2024-10-31,08:00:00,8.41404,P ugm-3
2024-10-31,09:00:00,9.21251,P ugm-3
2024-10-31,10:00:00,7.44728,P ugm-3
2024-10-31,11:00:00,6.54171,P ugm-3
2024-10-31,12:00:00,5.97895,P ugm-3
2024-10-31,13:00:00,5.61797,P ugm-3
2024-10-31,14:00:00,7.92444,P ugm-3
2024-10-31,15:00:00,7.62466,P ugm-3
2024-10-31,16:00:00,7.56155,P ugm-3
2024-10-31,17:00:00,9.15801,P ugm-3
2024-10-31,18:00:00,12.6225,P ugm-3
2024-10-31,19:00:00,10.29833,P ugm-3
2024-10-31,20:00:00,9.10493,P ugm-3
2024-10-31,21:00:00,8.9242,P ugm-3
2024-10-31,22:00:00,9.03417,P ugm-3
2024-10-31,23:00:00,10.76642,P ugm-3
2024-10-31,24:00:00,7.24407,P ugm-3
2024-11-01,01:00:00,5.3244,P ugm-3
2024-11-01,02:00:00,6.20351,P ugm-3
2024-11-01,03:00:00,4.04733,P ugm-3
2024-11-01,04:00:00,2.59239,P ugm-3
2024-11-01,05:00:00,3.38417,P ugm-3
2024-11-01,06:00:00,2.57518,P ugm-3
2024-11-01,07:00:00,2.77313,P ugm-3
2024-11-01,08:00:00,7.53525,P ugm-3
2024-11-01,09:00:00,9.42193,P ugm-3
2024-11-01,10:00:00,19.79055,P ugm-3
2024-11-01,11:00:00,12.74777,P ugm-3
2024-11-01,12:00:00,15.18382,P ugm-3
2024-11-01,13:00:00,12.51062,P ugm-3
2024-11-01,14:00:00,17.99184,P ugm-3
2024-11-01,15:00:00,23.94163,P ugm-3
2024-11-01,16:00:00,23.52232,P ugm-3
2024-11-01,17:00:00,29.61028,P ugm-3
2024-11-01,18:00:00,27.76328,P ugm-3
2024-11-01,19:00:00,12.46615,P ugm-3
2024-11-01,20:00:00,8.82141,P ugm-3
2024-11-01,21:00:00,7.6041,P ugm-3
2024-11-01,22:00:00,8.16207,P ugm-3
2024-11-01,23:00:00,6.30169,P ugm-3
2024-11-01,24:00:00,6.40783,P ugm-3
2024-11-02,01:00:00,5.40409,P ugm-3
2024-11-02,02:00:00,3.6006,P ugm-3
2024-11-02,03:00:00,2.54697,P ugm-3
2024-11-02,04:00:00,3.69017,P ugm-3
2024-11-02,05:00:00,6.37245,P ugm-3
2024-11-02,06:00:00,4.90843,P ugm-3
2024-11-02,07:00:00,7.80874,P ugm-3
2024-11-02,08:00:00,10.60386,P ugm-3
2024-11-02,09:00:00,15.74609,P ugm-3
2024-11-02,10:00:00,20.10659,P ugm-3
2024-11-02,11:00:00,33.81539,P ugm-3
2024-11-02,12:00:00,29.78288,P ugm-3
2024-11-02,13:00:00,26.8864,P ugm-3
2024-11-02,14:00:00,12.84674,P ugm-3
2024-11-02,15:00:00,9.87185,P ugm-3
2024-11-02,16:00:00,17.22398,P ugm-3
2024-11-02,17:00:00,14.42025,P ugm-3
2024-11-02,18:00:00,21.58113,P ugm-3
2024-11-02,19:00:00,22.74584,P ugm-3
2024-11-02,20:00:00,23.04228,P ugm-3
2024-11-02,21:00:00,21.98323,P ugm-3
2024-11-02,22:00:00,17.41523,P ugm-3
2024-11-02,23:00:00,15.94547,P ugm-3
2024-11-02,24:00:00,21.51132,P ugm-3
2024-11-03,01:00:00,14.03329,P ugm-3
2024-11-03,02:00:00,8.79622,P ugm-3
2024-11-03,03:00:00,10.07792,P ugm-3
2024-11-03,04:00:00,7.79439,P ugm-3
2024-11-03,05:00:00,7.09633,P ugm-3
2024-11-03,06:00:00,8.05115,P ugm-3
2024-11-03,07:00:00,8.35428,P ugm-3
2024-11-03,08:00:00,14.12094,P ugm-3
2024-11-03,09:00:00,14.1329,P ugm-3
2024-11-03,10:00:00,26.09558,P ugm-3
2024-11-03,11:00:00,18.84004,P ugm-3
2024-11-03,12:00:00,21.96363,P ugm-3
2024-11-03,13:00:00,15.9163,P ugm-3
2024-11-03,14:00:00,23.59117,P ugm-3
2024-11-03,15:00:00,29.42381,P ugm-3
2024-11-03,16:00:00,29.98131,P ugm-3
2024-11-03,17:00:00,37.0829,P ugm-3
2024-11-03,18:00:00,27.81349,P ugm-3
2024-11-03,19:00:00,38.17015,P ugm-3
2024-11-03,20:00:00,29.25743,P ugm-3
2024-11-03,21:00:00,23.72265,P ugm-3
2024-11-03,22:00:00,21.98945,P ugm-3
2024-11-03,23:00:00,21.9904,P ugm-3
2024-11-03,24:00:00,16.52496,P ugm-3
2024-11-04,01:00:00,17.77223,P ugm-3
2024-11-04,02:00:00,14.63381,P ugm-3
2024-11-04,03:00:00,18.70138,P ugm-3
2024-11-04,04:00:00,14.92898,P ugm-3
2024-11-04,05:00:00,13.47213,P ugm-3
2024-11-04,06:00:00,14.05066,P ugm-3
2024-11-04,07:00:00,19.79629,P ugm-3
2024-11-04,08:00:00,26.30309,P ugm-3
2024-11-04,09:00:00,26.06307,P ugm-3
2024-11-04,10:00:00,27.88473,P ugm-3
2024-11-04,11:00:00,29.19097,P ugm-3
2024-11-04,12:00:00,34.7769,P ugm-3
2024-11-04,13:00:00,22.65117,P ugm-3
2024-11-04,14:00:00,23.56152,P ugm-3
2024-11-04,15:00:00,27.50032,P ugm-3
2024-11-04,16:00:00,25.66145,P ugm-3
2024-11-04,17:00:00,28.93899,P ugm-3
2024-11-04,18:00:00,27.91485,P ugm-3
2024-11-04,19:00:00,27.79962,P ugm-3
2024-11-04,20:00:00,26.4537,P ugm-3
2024-11-04,21:00:00,19.4812,P ugm-3
2024-11-04,22:00:00,17.64568,P ugm-3
2024-11-04,23:00:00,14.28877,P ugm-3
2024-11-04,24:00:00,14.73868,P ugm-3
2024-11-05,01:00:00,12.96803,P ugm-3
2024-11-05,02:00:00,9.95456,P ugm-3
2024-11-05,03:00:00,8.66506,P ugm-3
2024-11-05,04:00:00,6.71288,P ugm-3
2024-11-05,05:00:00,7.56442,P ugm-3
2024-11-05,06:00:00,16.5044,P ugm-3
2024-11-05,07:00:00,23.75994,P ugm-3
2024-11-05,08:00:00,33.36165,P ugm-3
2024-11-05,09:00:00,38.04775,P ugm-3
2024-11-05,10:00:00,37.38794,P ugm-3
2024-11-05,11:00:00,42.14576,P ugm-3
2024-11-05,12:00:00,38.40109,P ugm-3
2024-11-05,13:00:00,28.67268,P ugm-3
2024-11-05,14:00:00,39.9985,P ugm-3
2024-11-05,15:00:00,38.08696,P ugm-3
2024-11-05,16:00:00,39.56628,P ugm-3
2024-11-05,17:00:00,35.59306,P ugm-3
2024-11-05,18:00:00,35.66382,P ugm-3
2024-11-05,19:00:00,36.08744,P ugm-3
2024-11-05,20:00:00,39.1417,P ugm-3
2024-11-05,21:00:00,35.37647,P ugm-3
2024-11-05,22:00:00,34.31694,P ugm-3
2024-11-05,23:00:00,32.23328,P ugm-3
2024-11-05,24:00:00,28.18929,P ugm-3
2024-11-06,01:00:00,28.79779,P ugm-3
2024-11-06,02:00:00,23.4957,P ugm-3
2024-11-06,03:00:00,18.30454,P ugm-3
2024-11-06,04:00:00,16.4671,P ugm-3
2024-11-06,05:00:00,19.26318,P ugm-3
2024-11-06,06:00:00,24.35617,P ugm-3
2024-11-06,07:00:00,25.70687,P ugm-3
2024-11-06,08:00:00,32.90648,P ugm-3
2024-11-06,09:00:00,33.42189,P ugm-3
2024-11-06,10:00:00,32.82567,P ugm-3
2024-11-06,11:00:00,32.52254,P ugm-3
2024-11-06,12:00:00,36.95237,P ugm-3
2024-11-06,13:00:00,38.70996,P ugm-3
2024-11-06,14:00:00,41.61122,P ugm-3
2024-11-06,15:00:00,41.38698,P ugm-3
2024-11-06,16:00:00,23.58065,P ugm-3
2024-11-06,17:00:00,34.79029,P ugm-3
2024-11-06,18:00:00,40.73673,P ugm-3
2024-11-06,19:00:00,43.00926,P ugm-3
2024-11-06,20:00:00,36.4905,P ugm-3
2024-11-06,21:00:00,34.58087,P ugm-3
2024-11-06,22:00:00,34.91986,P ugm-3
2024-11-06,23:00:00,32.99302,P ugm-3
2024-11-06,24:00:00,29.93015,P ugm-3
2024-11-07,01:00:00,21.26891,P ugm-3
2024-11-07,02:00:00,17.32853,P ugm-3
2024-11-07,03:00:00,18.39729,P ugm-3
2024-11-07,04:00:00,16.35809,P ugm-3
2024-11-07,05:00:00,19.04468,P ugm-3
2024-11-07,06:00:00,19.15847,P ugm-3
2024-11-07,07:00:00,31.66383,P ugm-3
2024-11-07,08:00:00,33.74654,P ugm-3
2024-11-07,09:00:00,30.04729,P ugm-3
2024-11-07,10:00:00,38.1888,P ugm-3
2024-11-07,11:00:00,28.93852,P ugm-3
2024-11-07,12:00:00,21.33633,P ugm-3
2024-11-07,13:00:00,23.03033,P ugm-3
2024-11-07,14:00:00,24.58519,P ugm-3
2024-11-07,15:00:00,23.63468,P ugm-3
2024-11-07,16:00:00,35.04991,P ugm-3
2024-11-07,17:00:00,32.30595,P ugm-3
2024-11-07,18:00:00,36.28443,P ugm-3
2024-11-07,19:00:00,34.31503,P ugm-3
2024-11-07,20:00:00,31.22778,P ugm-3
2024-11-07,21:00:00,27.50175,P ugm-3
2024-11-07,22:00:00,27.37361,P ugm-3
2024-11-07,23:00:00,20.81278,P ugm-3
2024-11-07,24:00:00,25.44103,P ugm-3
2024-11-08,01:00:00,18.33386,P ugm-3
2024-11-08,02:00:00,16.0242,P ugm-3
2024-11-08,03:00:00,13.61796,P ugm-3
2024-11-08,04:00:00,12.5264,P ugm-3
2024-11-08,05:00:00,12.42934,P ugm-3
2024-11-08,06:00:00,16.44798,P ugm-3
2024-11-08,07:00:00,21.09966,P ugm-3
2024-11-08,08:00:00,21.96602,P ugm-3
2024-11-08,09:00:00,29.75037,P ugm-3
2024-11-08,10:00:00,33.6796,P ugm-3
2024-11-08,11:00:00,26.38581,P ugm-3
2024-11-08,12:00:00,33.31001,P ugm-3
2024-11-08,13:00:00,20.83238,P ugm-3
2024-11-08,14:00:00,19.36215,P ugm-3
2024-11-08,15:00:00,17.48408,P ugm-3
2024-11-08,16:00:00,25.51466,P ugm-3
2024-11-08,17:00:00,23.91725,P ugm-3
2024-11-08,18:00:00,23.84123,P ugm-3
2024-11-08,19:00:00,27.55243,P ugm-3
2024-11-08,20:00:00,28.99493,P ugm-3
2024-11-08,21:00:00,27.02745,P ugm-3
2024-11-08,22:00:00,22.28206,P ugm-3
2024-11-08,23:00:00,13.08533,P ugm-3
2024-11-08,24:00:00,13.32821,P ugm-3
2024-11-09,01:00:00,16.07966,P ugm-3
2024-11-09,02:00:00,15.39116,P ugm-3
2024-11-09,03:00:00,10.852,P ugm-3
2024-11-09,04:00:00,13.1121,P ugm-3
2024-11-09,05:00:00,9.21538,P ugm-3
2024-11-09,06:00:00,8.71144,P ugm-3
2024-11-09,07:00:00,10.85487,P ugm-3
2024-11-09,08:00:00,13.14939,P ugm-3
2024-11-09,09:00:00,16.63349,P ugm-3
2024-11-09,10:00:00,15.70115,P ugm-3
2024-11-09,11:00:00,21.15416,P ugm-3
2024-11-09,12:00:00,24.82664,P ugm-3
2024-11-09,13:00:00,31.04466,P ugm-3
2024-11-09,14:00:00,25.55004,P ugm-3
2024-11-09,15:00:00,31.9507,P ugm-3
2024-11-09,16:00:00,30.3442,P ugm-3
2024-11-09,17:00:00,36.92464,P ugm-3
2024-11-09,18:00:00,28.64351,P ugm-3
2024-11-09,19:00:00,34.20841,P ugm-3
2024-11-09,20:00:00,32.80989,P ugm-3
2024-11-09,21:00:00,25.08148,P ugm-3
2024-11-09,22:00:00,21.78816,P ugm-3
2024-11-09,23:00:00,23.58734,P ugm-3
2024-11-09,24:00:00,23.54574,P ugm-3
2024-11-10,01:00:00,26.17001,P ugm-3
2024-11-10,02:00:00,18.4314,P ugm-3
2024-11-10,03:00:00,10.37962,P ugm-3
2024-11-10,04:00:00,10.52736,P ugm-3
2024-11-10,05:00:00,10.42599,P ugm-3
2024-11-10,06:00:00,11.46592,P ugm-3
2024-11-10,07:00:00,12.01815,P ugm-3
2024-11-10,08:00:00,12.51253,P ugm-3
2024-11-10,09:00:00,15.40423,P ugm-3
2024-11-10,10:00:00,27.05614,P ugm-3
2024-11-10,11:00:00,21.95885,P ugm-3
2024-11-10,12:00:00,25.66193,P ugm-3
2024-11-10,13:00:00,29.84217,P ugm-3
2024-11-10,14:00:00,34.35519,P ugm-3
2024-11-10,15:00:00,26.4537,P ugm-3
2024-11-10,16:00:00,30.42596,P ugm-3
2024-11-10,17:00:00,19.03559,P ugm-3
2024-11-10,18:00:00,30.99589,P ugm-3
2024-11-10,19:00:00,28.51681,P ugm-3
2024-11-10,20:00:00,40.81849,P ugm-3
2024-11-10,21:00:00,32.02147,P ugm-3
2024-11-10,22:00:00,22.35091,P ugm-3
2024-11-10,23:00:00,25.05184,P ugm-3
2024-11-10,24:00:00,30.31121,P ugm-3
2024-11-11,01:00:00,14.32144,P ugm-3
2024-11-11,02:00:00,11.00389,P ugm-3
2024-11-11,03:00:00,8.65454,P ugm-3
2024-11-11,04:00:00,13.22016,P ugm-3
2024-11-11,05:00:00,7.70164,P ugm-3
2024-11-11,06:00:00,10.99592,P ugm-3
2024-11-11,07:00:00,24.42406,P ugm-3
2024-11-11,08:00:00,45.75848,P ugm-3
2024-11-11,09:00:00,52.62292,P ugm-3
2024-11-11,10:00:00,48.88733,P ugm-3
2024-11-11,11:00:00,61.17083,P ugm-3
2024-11-11,12:00:00,29.33966,P ugm-3
2024-11-11,13:00:00,28.39202,P ugm-3
2024-11-11,14:00:00,25.48789,P ugm-3
2024-11-11,15:00:00,32.28252,P ugm-3
2024-11-11,16:00:00,37.81825,P ugm-3
2024-11-11,17:00:00,56.65686,P ugm-3
2024-11-11,18:00:00,65.01878,P ugm-3
2024-11-11,19:00:00,62.18111,P ugm-3
2024-11-11,20:00:00,58.03864,P ugm-3
2024-11-11,21:00:00,58.90596,P ugm-3
2024-11-11,22:00:00,51.75894,P ugm-3
2024-11-11,23:00:00,51.00733,P ugm-3
2024-11-11,24:00:00,48.92797,P ugm-3
2024-11-12,01:00:00,42.81068,P ugm-3
2024-11-12,02:00:00,37.68071,P ugm-3
2024-11-12,03:00:00,31.35113,P ugm-3
2024-11-12,04:00:00,28.99828,P ugm-3
2024-11-12,05:00:00,25.61029,P ugm-3
2024-11-12,06:00:00,26.29879,P ugm-3
2024-11-12,07:00:00,26.17017,P ugm-3
2024-11-12,08:00:00,27.20436,P ugm-3
2024-11-12,09:00:00,31.48118,P ugm-3
2024-11-12,10:00:00,39.74032,P ugm-3
2024-11-12,11:00:00,41.9636,P ugm-3
2024-11-12,12:00:00,46.97722,P ugm-3
2024-11-12,13:00:00,44.56412,P ugm-3
2024-11-12,14:00:00,41.77856,P ugm-3
2024-11-12,15:00:00,50.8266,P ugm-3
2024-11-12,16:00:00,49.78142,P ugm-3
2024-11-12,17:00:00,48.43119,P ugm-3
2024-11-12,18:00:00,49.58634,P ugm-3
2024-11-12,19:00:00,47.23253,P ugm-3
2024-11-12,20:00:00,45.92104,P ugm-3
2024-11-12,21:00:00,39.32291,P ugm-3
2024-11-12,22:00:00,41.78191,P ugm-3
2024-11-12,23:00:00,27.30094,P ugm-3
2024-11-12,24:00:00,18.44224,P ugm-3
2024-11-13,01:00:00,35.26969,P ugm-3
2024-11-13,02:00:00,7.40648,P ugm-3
2024-11-13,03:00:00,7.03274,P ugm-3
2024-11-13,04:00:00,5.59454,P ugm-3
2024-11-13,05:00:00,10.51827,P ugm-3
2024-11-13,06:00:00,27.57729,P ugm-3
2024-11-13,07:00:00,43.26936,P ugm-3
2024-11-13,08:00:00,46.0726,P ugm-3
2024-11-13,09:00:00,43.73648,P ugm-3
2024-11-13,10:00:00,No data,P ugm-3
